,Author,Quotes,Contain,Political Orientation
17107,Al Gore,"The American experiment was based on the emergence in the second half of the eighteenth century of a fresh new possibility in human affairs: that the rule of reason could be sovereign. You could say that the age of print begat the Age of Reason which begat the age of democracy. The eighteenth century witnessed more and more ordinary citizens able to use knowledge as a source of power to mediate between wealth and privilege. The democratic logic inherent in these new trends was blunted and forestalled by the legacy structures of power in Europe. But the intrepid migrants who ventured across the Atlantic -- many of them motivated by a desire to escape the constraints of class and creed -- carried the potent seeds of the Enlightenment and planted them in the fertile soil of the New World.Our Founders understood this better than any others; they realized that a well-informed citizenry could govern itself and secure liberty for individuals by substituting reason for brute force. They decisively rejected the three-thousand-year-old superstitious belief in the divine right of kings to rule absolutely and arbitrarily. They reawakened the ancient Greek and Roman traditions of debating the wisest courses of action by exchanging information and opinions in new ways.Whether it is called a public forum or a public sphere or a marketplace of ideas, the reality of open and free public discussion and debate was considered central to the operation of our democracy in America's earliest decades. Our first self-expression as a nation -- We the People -- made it clear where the ultimate source of authority lay.It was universally understood that the ultimate check and balance for American government was its accountability to the people. And the public forum was the place where the people held the government accountable. That is why it was so important the marketplace for ideas operated independent from and beyond the authority of government. The three most important characteristics of this marketplace of ideas were the following:1. It was open to every individual, with no barriers to entry save the necessity of literacy. This access, it is crucial to add, applied not only to the receipt of information but also the ability to contribute information directly into the flow of ideas that was available to all.2. The fate of ideas contributed by individuals depended, for the most part, on an emergent meritocracy of ideas. Those judged by the market to be good rose to the top, regardless of the wealth or class of the individual responsible for them.3. The accepted rules of discourse presumed that the participants were all governed by an unspoken duty to search for general agreement. That is what a conversation of democracy is all about.",no,Progressive
17108,Al Gore,"MoveOn.org tried to buy an ad for the 2004 Super Bowl broadcast to express opposition to Bush's economic policy, which was then being debated by Congress. CBS told MoveOn that issue advocacy was not permissible. Then, CBS, having refused the MoveOn ad, began running advertisements by the White House in favor of one of the president's controversial policies. So MoveOn complained, and the White House ad was temporarily removed. By temporarily, I mean it was removed until the White House complained, and CBS immediately put the ad back on, yet still refused to present the MoveOn ad.",no,Progressive
17109,Al Gore,"Television's ability to evoke the fear response is especially significant because Americans spend so much of their lives watching TV. An important explanation for why we spend so much time motionless in front of the screen is that television constantly triggers the orienting response in our brains.As I noted in the introduction, the purpose of the orienting response is to immediately establish in the present moment whether or not fear is appropriate by determining whether or not the sudden movement that has attracted attention is evidence of a legitimate threat. (The orienting response also serves to immediately focus attention on potential prey or on individuals of the opposite sex). When there is a sudden movement in our field of vision, somewhere deep below the conscious brain a message is sent: LOOK! So we do. When our ancestors saw the leaves move, their emotional response was different from and more subtle than fear. The response might be described as Red Alert! Pay attention!.Now, television commercials and many action sequences on television routinely activate that orienting reflex once per second. And since we in this country, on average, watch television more than four and a half hours per day, those circuits of the brain are constantly being activated.The constant and repetitive triggering of the orienting response induces a quasi-hypnotic state. It partially immobilizes viewers and creates an addiction to the constant stimulation of two areas of the brain: the amygdala and the hippocampus (part of the brain's memory and contextualizing system). It's almost as though we have a receptor for television in our brains.",no,Progressive
17110,Al Gore,"Having spent the better part of my life for the past several decades trying to learn from experts on the climate crisis and working with technology and policy innovators to develop solutions for the unprecedented challenge humanity faces, I have never been more hopeful. At this point in the fight to solve the climate crisis, there are only three questions remaining: Must we change? Can we change? Will we change? In the pages that follow, you will find the best available evidence supporting the overwhelming conclusion that the answer to the first two of these three questions is a resounding Yes. I am convinced that the answer to the third question",no,Progressive
17111,Al Gore,"The present threat is not based on conflicting ideas about America's basic principles. It is based on several serious problems that stem from the dramatic and fundamental change in the way we communicate among ourselves. Our challenge now is to understand that change and see those problems for what they are.Consider the rules by which our present public forum now operates and how different they are from the norms our Founders knew during the age of print. Today's massive flows of information are largely only in one direction. The world of television makes it virtually impossible for individuals to take part in what passes for a national conversation.Individuals receive, but they cannot send. They absorb, but they cannot share. They hear, but they do not speak. They see constant motion, but they do not move themselves. The well-informed citizenry is in danger of becoming the well-amused audience.Ironically, television programming is actually more accessible to more people than any source of information has ever been in all of history. But here is the crucial distinction: It is accessible in only one direction. There is no true interactivity, and certainly no conversation. Television stations and networks are almost completely inaccessible to individual citizens and almost always uninterested in ideas contributed by citizens.So, unlike the marketplace of ideas that emerged in the wake of the printing press, there is much less of an exchange of ideas in television's domain because of the imposing barriers to entry that exclude contributions from most citizens.",no,Progressive
17112,Al Gore,The fact that an astronomer knows so little about the inherent uncertainties in different scientific disciplines suggests to me that our current crop of pop-science icons should be largely ignored for information outside their specific areas of expertise.,no,Progressive
17113,Al Gore,"Of course, many highly intelligent people like Dan find a place to feel comfortable in adulthood, when there is a bit less stigma to being smart. Others lose the US presidency to George W. Bush, who may have been the less qualified candidate in 2000 but seemed more likable to the American people than Al Gore.",no,Progressive
17114,Al Gore,"What is the Paris Climate Agreement? 195 countries signed a pledge to keep global temperature rise below 2°C (3.6°F), and, if possible, below 1.5°C (2.7°F). All countries agree to reduce global greenhouse gas emissions to net zero as soon as possible in the second half of the century. The U.S. pledged to reduce greenhouse gas emissions by 26 to 28 percent below 2005 levels by 2025. India aims to install 175 gigawatts of renewable energy capacity by 2022. China will peak its CO2 emissions by 2030. Developed countries will provide $100 billion in climate finance by 2020. Countries should raise the ambition of their initial commitments over time to make sure we meet the goals of the Paris Agreement. The Paris Agreement entered into force on November 4, 2016.",no,Progressive
17115,Al Gore,"TRUTH TO POWER This section presents a blueprint for what you can do personally to hasten the solution to the climate crisis. As you may have noticed, the year 2017 has already been marked by an enormous upsurge in political activism in the United States, especially on the part of the many millions of Americans who strongly oppose the policies and proposals of the Trump administration.",no,Progressive
17116,Al Gore,One of the large uncertainties about climate change is the extent to which it changes naturally. This dirty little secret is usually swept under the rug.,no,Progressive
17117,Al Gore,"If your prayers are not fertile, what are they? How do you make the Buddy System feminine? Pink is feminine.",no,Progressive
17118,Al Gore,"The Vice President’s Residence is at the Naval Observatory on Massachusetts Avenue, a few blocks from the White House. Technicians at the Control Center of the Technical Service were surprised to see alarms going off at the house. First carbon monoxide, then heat alarms, then other alarms. Even the radiation alarm! Something was seriously amiss. SAs and UD officers immediately responded, letting themselves in. They found Vice President Al Gore standing on a chair, pulling an alarm out of the ceiling, looking for hidden cameras and listening devices.",no,Progressive
17820,Alan Bennett,"The best moments in reading are when you come across something – a thought, a feeling, a way of looking at things – which you had thought special and particular to you. Now here it is, set down by someone else, a person you have never met, someone even who is long dead. And it is as if a hand has come out and taken yours.",no,Progressive
17821,Alan Bennett,"What she was finding also was how one book led to another, doors kept opening wherever she turned and the days weren't long enough for the reading she wanted to do.",no,Progressive
17823,Alan Bennett,"Books are not about passing time. They're about other lives. Other worlds. Far from wanting time to pass, one just wishes one had more of it. If one wanted to pass the time one could go to New Zealand.",no,Progressive
17824,Alan Bennett,"You don't put your life into your books, you find it there.",no,Progressive
17825,Alan Bennett,How do I define history? It's just one fucking thing after another,no,Progressive
17826,Alan Bennett,"We started off trying to set up a small anarchist community, but people wouldn't obey the rules.",no,Progressive
17827,Alan Bennett,"A bookshelf is as particular to its owner as are his or her clothes; a personality is stamped on a library just as a shoe is shaped by the foot.[Baffled at a Bookcase (London Review of Books, Vol. 33 No. 15, 28 July 2011)]",no,Progressive
17829,Alan Bennett,History is a commentary on the various and continuing incapabilities of men. What is history? History is women following behind with the bucket.,no,Progressive
17830,Alan Bennett,The days weren't long enough for the reading she wanted to do.,no,Progressive
17831,Alan Bennett,Above literature?' said the Queen. 'Who is above literature? You might as well say one was above humanity.,no,Progressive
17832,Alan Bennett,"Sometimes there is no next time, no time-outs, no second chances. Sometimes it’s now or never.",no,Progressive
17833,Alan Bennett,One of the hardest things for boys to learn is that a teacher is human. One of the hardest things for a teacher to learn is not to try and tell them.,no,Progressive
17834,Alan Bennett,"[B]riefing is not reading. In fact it is the antithesis of reading. Briefing is terse, factual and to the point. Reading is untidy, discursive and perpetually inviting. Briefing closes down a subject, reading opens it up.",no,Progressive
17835,Alan Bennett,"Why do we not care to acknowledge them? The cattle, the body count. We still don't like to admit the war was even partly our fault because so many of our people died. A photograph on every mantlepiece. And all this mourning has veiled the truth. It's not so much lest we forget, as lest we remember. Because you should realise the Cenotaph and the Last Post and all that stuff is concerned, there's no better way of forgetting something than by commemorating it.",no,Progressive
17836,Alan Bennett,Definition of a classic: a book everyone is assumed to have read and often thinks they have. ,no,Progressive
17837,Alan Bennett,I'm not happy but I'm not unhappy about it.,no,Progressive
17839,Alan Bennett,"I don't always understand poetry!''You don't always understand it? Timms, I never understand it. But learn it now, know it now and you will understand it...whenever.",no,Progressive
18000,Alan Bennett,"It's subjunctive history. You know, the subjunctive? The mood used when something may or may not have happened. When it is imagined.",no,Progressive
18001,Alan Bennett,One reads for pleasure...it is not a public duty.,no,Progressive
18002,Alan Bennett,"Cloisters, ancient libraries ... I was confusing learning with the smell of cold stone.",no,Progressive
18003,Alan Bennett,"... Once I start a book I finish it. That was the way one was brought up. Books, bread and butter, mashed potato - one finishes what's on one's plate. That's always been my philosophy.",no,Progressive
18004,Alan Bennett,"To begin with, it's true, she read with trepidation and some unease. The sheer endlessness of books outfaced her and she had no idea how to go on; there was no system to her reading, with one book leading to another, and often she had two or three on the go at the same time.",no,Progressive
18005,Alan Bennett,Clichés can be quite fun. That's how they got to be clichés.,no,Progressive
18006,Alan Bennett,...she felt about reading what some writers felt about writing: that it was impossible not to do it and that at this late stage of her life she had been chosen to read as others were chosen to write.,no,Progressive
18007,Alan Bennett,History is just one fucking thing after another.,no,Progressive
18008,Alan Bennett,"But then books, as I'm sure you know, seldom prompt a course of action. Books generally just confirm you in what you have, perhaps unwittingly, decided to do already. You go to a book to have your convictions corroborated. A book, as it were, closes the book.",no,Progressive
18009,Alan Bennett,"Authors, she soon decided, were probably best met within the pages of their novels, and were as much creatures of the reader's imagination as the characters in their books. Nor did they seem to think one had done them a kindness by reading their writings. Rather they had done one the kindness by writing them.",no,Progressive
18010,Alan Bennett,To read is to withdraw.To make oneself unavailable. One would feel easier about it if the pursuit inself were less...selfish.,no,Progressive
18011,Alan Bennett,It was the kind of libraryhe had only read about in books.,no,Progressive
18012,Alan Bennett,"I think of literature,' she wrote, 'as a vast country to the far borders of which I am journeying but will never reach. And I have started to late. I will never catch up.",no,Progressive
18013,Alan Bennett,"[talking about the Holocaust]'But to put something in context is a step towards saying it can be understood and that it can be explained. And if it can be explained that it can be explained away.''But this is History. Distance yourselves. Our perspective on the past alters. Looking back, immediately in front of us is dead ground. We don't see it, and because we don't see it this means that there is no period so remote as the recent past. And one of the historian's jobs is to anticipate what our perspective of that period will be... even on the Holocaust.",no,Progressive
18014,Alan Bennett,"All the effort went into getting there and then I had nothing left. I thought I'd got somewhere, then I found I had to go on.",no,Progressive
18015,Alan Bennett,Life is rather like a tin of sardines - we're all of us looking for the key.,no,Progressive
18016,Alan Bennett,The transmission of knowledge is in itself an erotic act.,no,Progressive
18017,Alan Bennett,"Can there be any greater pleasure than to come across an author one enjoys and then to find they have written not just one book or two, but at least a dozen?",no,Progressive
18018,Alan Bennett,Books are not about passing the time. They're about other lives. Other worlds.,no,Progressive
18019,Alan Bennett,One recipe for happiness is to have to sense of entitlement.' To this she added a star and noted at the bottom of the page: 'This is not a lesson I have ever been in a position to learn.,no,Progressive
18180,Alan Bennett,"I would have thought, said the prime minister, that Your Majesty was above literature. Above literature? said the Queen. Who is above literature? You might as well say one is above humanity.",no,Progressive
18181,Alan Bennett,"God doesn't do notes, either. Did Jesus Christ say, Can I be excused the Crucifixion? No!",no,Progressive
18182,Alan Bennett,"I saw someone peeing in Jermym Street the other day. I thought, is this the end of civilization as we know it? Or is it simply someone peeing in Jermyn Street?",no,Progressive
18183,Alan Bennett,"History nowadays is not a matter of conviction.It’s a performance. It’s entertainment. And if it isn’t, make it so.",no,Progressive
18184,Alan Bennett,"HEADMASTER: I was a geographer. I went to Hull.IRWIN: Oh. Larkin.HEADMASTER: Everybody says that. 'Hull? Oh, Larkin.' I don't know about the poetry...as I say, I was a geographer...but as a librarian he was pitiless. The Himmler of the Accessions Desk. And now, we're told, women in droves. Art. They get away with murder.",no,Progressive
18185,Alan Bennett,"[...] But then books, as I'm sure you know, seldom prompt a course of actions. Books generally just confirm you in what you have, perhaps unwittingly, decided to do already. You go to a book to have your convictions corroborated. A book, as it were, closes the book.",no,Progressive
18186,Alan Bennett,"IRWIN: At the time of the Reformation there were fourteen foreskins of Christ preserved, but it was thought that the church of St John Lateran in Rome had the authentic prepuce.DAKIN: Don't think we're shocked by your mention of the word 'foreskin', sir.CROWTHER: No, sir. Some of us even have them.LOCKWOOD: Not Posner, though, sir. Posner's like, you know, Jewish.It's one of several things Posner doesn't have. (Posner mouths 'fuck off.')",no,Progressive
18187,Alan Bennett,"Dakin: The more you read, though, the more you'll see that literature is actually about losers.Scripps: No.Dakin: It's consolation. All literature is consolation.",no,Progressive
18188,Alan Bennett,"Archbishop. Why do I never read the lesson? I beg your pardon, ma’am? In church. Everybody else gets to read and one never does. It’s not laid down, is it? It’s not off-limits? Not that I’m aware, ma’am.Good. Well in that case I’m going to start. Leviticus, here I come. Goodnight. The archbishop shook his head and went back to Strictly Come Dancing.",no,Progressive
18190,Alan Bennett,"I have to seem like a human being all the time, but I seldom have to be one. I have people to do that for me.",no,Progressive
18191,Alan Bennett,"...to her all books were the same and, as with her subjects, she felt a duty to approach them without prejudice...Lauren Bacall, Winifred Holtby, Sylvia Plath - who were they? Only be reading could she find out.",no,Progressive
18193,Alan Bennett,"Remember. You are a physician. You are not a policeman nor are you a minister of religion. You must take people as they come. Remember, too that though you will generally know more about the condition than the patient, it is the patient who has the condition and this if nothing else bestows on him or her a kind of wisdom. You have the knowledge but that does not entitle you to be superior. Knowledge makes you the servant not the master.",no,Progressive
18194,Alan Bennett,Never at my best when at my best behaviour.,no,Progressive
18195,Alan Bennett,Marriage is supposed to be a partnership. Good-looking people marry good-looking people and the others take what's left.,no,Progressive
18196,Alan Bennett, . . . there was little to choose between Jews and Catholics. The Jews had holidays that turned up out of the blue and the Catholics had children in much the same way.,no,Progressive
18197,Alan Bennett,"Good nature, or what is often considered as such, is the most selfish of all virtues: it is nine times out of ten mere indolence of disposition. William Hazlitt, ‘On the Knowledge of Character’ (1822)",no,Progressive
18198,Alan Bennett,I know what’s required. It’s perfectly simple: Justice.,no,Progressive
18199,Alan Bennett,At eighty things do not occur; they recur.,no,Progressive
18360,Alan Bennett,"...But what is it all about, what am I trying to do, is there a message? Nobody knows, and I certainly don't. If one could answer these questions in any other way than by writing what one has written, then there would be no point in writing at all.",no,Progressive
18361,Alan Bennett,"Too late. It was all too late. But she went on, determined as ever and always trying to catch up.",no,Progressive
18362,Alan Bennett,You don't put your life into books. You find it there.,no,Progressive
18363,Alan Bennett,"Still, though reading absorbed her, what the Queen had not expected was the degree to which it drained her of enthusiasm for anything else.",no,Progressive
18364,Alan Bennett,"I am the King. I tell. I am not told. I am the verb, sir. I am not the object. (King George III)",no,Progressive
18365,Alan Bennett,"To her, though, nothing could have been more serious, and she felt about reading what some writers felt about writing: that it was impossible not to do it and that at this late stage of her life she had been chosen to read as others were chosen to write.",no,Progressive
18366,Alan Bennett,"Deluded liberal that I am, I persist in thinking that those with a streak of sexual unorthodoxy ought to be more tolerant of their fellows than those who lead an entirely godly, righteous and sober life. Illogically, I tend to assume that if you ( Philip Larkin) dream of caning schoolgirls bottoms, it disqualifies you from dismissing half the nation as work-shy.",no,Progressive
18367,Alan Bennett,"One has met and indeed entertained many visiting heads of state, some of them unspeakable crooks and blackguards....One has given one's white-gloved hand to hands that were steeped in blood and conversed politely with men who have personally slaughtered children. One has waded through excrement and gore....Sometimes one has felt like a scented candle, sent in to perfume a regime, or aerate a policy, monarchy these days just a government-issue deoderant.",no,Progressive
18368,Alan Bennett,"Still, to be urged to write and to be urged to publish are two different things and nobody so far was urging her to do the latter.",no,Progressive
18369,Alan Bennett,"TIMMS: I don't see how we can understand it. Most of the stuff poetry's about hasn't happened to us yet.HECTOR: But it will, Timms. It will. And then you will have the antidote ready! Grief. Happiness. Even when you're dying. We're making your deathbeds here, boys.LOCKWOOD: Fucking Ada.HECTOR: Poetry is the trailer! Forthcoming attractions!",no,Progressive
18370,Alan Bennett,"When they arrived at the palace she had a word with Grant, the young footman in charge, who said it was security and that while ma'am had been in the Lords the sniffer dogs had been round and security had confiscated the book. He though it had probably been exploded.'Exploded?' said the Queen. 'But it was Anita Brookner.",no,Progressive
18372,Alan Bennett,"Pass the parcel. That's sometimes all you can do. Take it, feel it, and pass it on. Not for me, not for you, but for someone, somewhere, one day. Pass it on, boys. That's the game I want you to learn. Pass it on.",no,Progressive
18373,Alan Bennett,"Books are not about passing the time. They’re about other lives. Other worlds. Far from wanting time to pass, Sir Kevin, one just wishes one had more of it.",no,Progressive
18374,Alan Bennett,"And it occurred to her that reading was, among other things, a muscle and one that she had seemingly developed. She could read the novel with ease and great pleasure, laughing at remarks, they were hardly jokes, that she had not even noticed before.",no,Progressive
18375,Alan Bennett,"What she was finding also was how one book led to another, doors kept opening wherever she turned and the days weren’t long enough for the reading she wanted to do.",no,Progressive
18376,Alan Bennett,The prime minister did not wholly believe in the past or in any lessons that might be drawn from it.,no,Progressive
18378,Alan Bennett,"Librarians who are arguing and lobbying for clever ebook lending solutions are completely missing the point. They are defending library as warehouse as opposed to fighting for the future, which is librarian as producer, concierge, connector, teacher and impresario.",no,Progressive
18379,Alan Bennett,the more institutions and freedoms and benefits one can take for granted – of which in my view free state-supported galleries and museums come high on the list – the more civilised a society is.,no,Progressive
18542,Alan Bennett,"She wasn't wholly infatuated, though she liked the way he looked; but, so too did he and that unfatuated her a bit.",no,Progressive
18543,Alan Bennett,"She‘d never taken much interest in reading. She read, of course, as one did, but liking books was something she left to other people.",no,Progressive
18544,Alan Bennett,"The appeal of reading, she thought, lay in its indifference: there was something undeferring about literature. Books did not care who was reading them or whether one read them or not. All readers were equal, herself included. Literature, she thought, is a commonwealth; letters a republic. Actually she had heard this phrase, the republic of letters, used before, at graduation ceremonies, honorary degrees and the like, though without knowing quite what it meant. At that time talk of a republic of any sort she had thought mildly insulting and in her actual presence tactless to say the least. It was only now she understood what it meant. Books did not defer. All readers were equal and this took her back to the beginning of her life. As a girl, one of her greatest thrills had been on VE night when she and her sister had slipped out of the gates and mingled unrecognised with the crowds. There was something of that, she felt, to reading. It was anonymous; it was shared; it was common. And she who had led a life apart now found that she craved it. Here in these pages and between these covers she could go unrecognised.",no,Progressive
18545,Alan Bennett,One seldom was able to do her a good turn without some thoughts of strangulation.,no,Progressive
18546,Alan Bennett,"They fuck you up, your mum and dad', and if you're planning on writing that's probably a good thing. But if you are planning on writing and they haven't fucked you up, well, you've got nothing to go on, so then they've fucked you up good and proper.",no,Progressive
18547,Alan Bennett,"Today's ideology masquerades as pragmatism with that pragmatism reduced to the simplistic assumption that the basis of human nature is self-interest, a view which discount philanthropy, discredits altruism, with the only motive deserving of trust self-promotion and self-advancement.This so-called pragmatism is wicked and it is doubly so because it is held up as being both realistic and a virtue. Whereas it is shallow, shabby and all too often callous.",no,Progressive
18548,Alan Bennett,"Never be prime minister at the start of a war, Nessie [..] The man that lead you into it isn't the one to lead you out of it.",no,Progressive
18549,Alan Bennett,A man has been arrested in Epsom for signalling to German planes with a lighted cigarette,no,Progressive
18550,Alan Bennett,"Still as I've said all along, you can't polish a turd.",no,Progressive
18551,Alan Bennett,"Still, for all that everybody, while not happy, is not unhappy about it. And so they go on.",no,Progressive
18552,Alan Bennett,The closest she got to pretence was politeness.,no,Progressive
18553,Alan Bennett,"30 November. My dustbin has been on its last legs for some time, and after the binmen have called this morning I find no trace of it. Never having heard of tautology, the binmen have put the dustbin in the dustbin.",no,Progressive
18554,Alan Bennett,"Dante Alighieri, Purgatorio W. H. Auden, Musée des Beaux Arts, from Collected Poems Jane Austen Russell Banks, Continental Drift Muriel Barbery, The Elegance of the Hedgehog, translated by Alison Anderson Ishmael Beah, A Long Way Gone Alan Bennett, The Uncommon Reader The Holy Bible Elizabeth Bishop Roberto Bolaño, The Savage Detectives, translated by Natasha Wimmer",no,Progressive
18555,Alan Bennett,"I note at the age of ten a fully developed ability not quite to enjoy myself, a capacity I have retained intact ever since.",no,Progressive
18556,Alan Bennett,"The next library is a place, still. A place where people come together to do co-working and coordinate and invent projects worth working on together. Aided by a librarian who can bring domain knowledge and people knowledge and access to information to bear.",no,Progressive
18557,Alan Bennett," The king is up. You attend on the king, not on the clock. When the king is awake, you are awake.",no,Progressive
18723,Alan Bennett,"Since Betty was on the pill or took precautions of her own which Graham did not choose to enquire into, the marital bed was untrammelled by tedious prophylaxis so that what Graham had been expecting to find an onerous and even distasteful duty unexpectedly partook of a freedom and absence of restraint that he found exhilerating.",no,Progressive
18728,Alan Bennett,How old does one have to be still to say tits?,no,Progressive
18730,Alan Bennett,"Proust's is a long book, though, water- skiing permitting, you could get through it in the summer recess",no,Progressive
18731,Alan Bennett,"She said, 'He knows what I mean. Where did you get those shoes?' He said, 'They're training shoes.' She said, 'Training for what? Are you not fully qualified?' He said, 'If Jesus were alive today, Mrs Whittaker, I think you'd find these were the type of shoes he would be wearing.",no,Progressive
18732,Alan Bennett,it is seldom at the frontier that discoveries are made but more often in the dustbin.,no,Progressive
18733,Alan Bennett,What people want to read often seems incongruous. A pair of biker-types taking away Thoughts of the Dalai Lama. People without access to instruments requesting sheet music. Aspiring poets sharing their work and then borrowing horror stories.,no,Progressive
18734,Alan Bennett,"Books are wonderful, aren't they?' she said to the vice-chancellor who concurred.'At the risk of sounding like a piece of steak,' she said, 'they tenderise one.",no,Progressive
18736,Alan Bennett,I think of literature - she wrote - as a vast country to the far borders of which I am journeying but cannot possibly reach. And I have started too late. I will never catch up.,no,Progressive
18738,Alan Bennett,"Arriving at the hotel, like leaving it, was fraught with anxiety: there was always the question of ‘the tip’. Dad would probably have his shilling ready before he’d even signed the register, and when the porter had shown them up to their room would give it to him, as often as not misjudging the moment, not waiting till his final departure but slipping it to him while he was still demonstrating what facilities the room had to offer – the commodious wardrobe, the luxurious bathroom – so the tip came as an unwelcome interruption. Once the potentially dangerous procedure of arrival had been got through, the luggage fetched up, the porter endowed with his shilling, and the door finally closed, my parents’ apprehension gave way to huge relief – it was as if they’d bluffed their way into the enemy camp, and relief gave way to giggles as they explored the delights of the place. ‘Come look in here, Dad. It’s a spanking place – there’s umpteen towels.",no,Progressive
18739,Alan Bennett,"Unlike today's ideologues, whom I would call single-minded if mind came into it at all, I have no fear of the state.",no,Progressive
18901,Alan Bennett,"Had she been asked if reading had enriched her life she would have had to say yes, undoubtedly, though adding with equal certainty that it had at the same time drained her life of all purpose.",no,Progressive
18903,Alan Bennett,"Do you know,' she said one afternoon as they were reading in her study, 'do you know the area in which one would truly excel?''No, ma'am?''The pub quiz. One has been everywhere, seen everything, and though one might have difficulty with pop music and some sport, when it comes to the capital of Zimbabwe, say, or the principle exports of New South Wales, I have all that at my fingertips.",no,Progressive
18904,Alan Bennett,One does try not to be an Old Git but they don't make it easy.,no,Progressive
18909,Alan Bennett,"A library in the middle of a community is a cross between an emergency exit, a life raft and a festival. They are cathedrals of the mind; hospitals of the soul; theme parks of the imagination.",no,Progressive
18910,Alan Bennett,For a child a library needs to be round the corner. And if we lose local libraries it is children who will suffer.,no,Progressive
18911,Alan Bennett,I think the need for reading boils down to one simple issue: children are selfish. Reading about other people creates a sense of balance in a child’s life. It gives them the knowledge that there is a world outside themselves. It tells them that the language they are learning at home is the key to unlocking the mysteries of the greater world.,no,Progressive
18912,Alan Bennett,"Kids who read become students who do well in school. Students who do well in school go to college. College students graduate to good jobs and pay higher taxes. Libraries don’t service only left-wingers or right. They don’t judge by class, race or religion. They service everyone in their community, no matter their circumstances. Rich or poor; no one is denied. Libraries are not simply part of our guarantee to the pursuit of happiness. They are a civil right. If we lose our libraries, we risk losing our communities, our families and ourselves.",no,Progressive
18913,Alan Bennett,"Authors, she soon decided, were probably best met within the pages of their novels, and as much creatures of the readers imagination as the characters in their books.",no,Progressive
18914,Alan Bennett,"Libraries are very special spaces, spaces where people come together in separate but joint pursuits of knowledge, of learning. Libraries are the heartbeats of communities.",no,Progressive
18916,Alan Bennett,"It was almost a side-effect that this caused me to educate myself to a degree which was beyond anything a school could hope to achieve. My own appetite for knowledge and reading and connection had led me, and that is how education works, not by spoon-feeding, but by stimulating the appetite so that children cannot wait to feed themselves.",no,Progressive
19080,Alan Bennett,"20 March - All the Leeds trains have been cancelled and I am wandering the station not knowing what to do when Rupert discovers me, having managed to get on to a Scottish train and change at Doncaster. Greatly elated by this we have a supper at La Grilla (halibut and chips) and then drive homeward in good spirits. Except that just after the Addingham bypass R. cries out and I see a grey shape in the headlights and he hits a badger - a young one, I would have thought and which, with its striped nose now lies senseless by the kerb. We drive back round the roundabout and then up the road again - and for one exultant moment it seems to have picked itself up and gone, but there it is, lying like an old rug by the roadside. We discuss running it over again to make sure it is dead - but neither of us can face it. R. is devastated; it's like Vronsky breaking his horse's back - a moment he can never call back - and feeling himself guilty and polluted by everything he hates - heedless cars, thoughtless motorists with him now one of their number. What particularly upsets him is that I have never seen a live badger - all the badgers I have seen like this one is now, a dirty corpse by the roadside. We drive on in sadness and silence.",no,Progressive
19081,Alan Bennett,"One woman told me, ‘Well, I’d ticked Christian on the first page, in the sense that I suppose I’m sort of Christian as opposed to Muslim or Hindu or something, so then I thought I’d better tick God as well – otherwise I’d look a bit inconsistent.’ Others are clearly not so concerned about consistency, as surveys regularly show that up to 15 per cent of those identifying themselves as Christian freely admit that they do not believe in God. This may seem utterly bizarre, but Alan Bennett wasn’t joking: in the C of E, belief in God is optional, and even raising the issue of belief would be in poor taste. Over half of those who tick ‘Christian’ do not believe in Christ .",no,Progressive
19082,Alan Bennett,"16 December. In his book The Poetics of Space (1958) the critic and philosopher Gaston Bachelard quotes the advice of a dictionary of botany: ‘Reader, study the periwinkle in detail, and you will see how detail increases an object’s stature.’ ‘To use a magnifying glass’, Bachelard comments a little later, ‘is to pay attention.’ (From The Man with a Blue Scarf by Martin Gayford.)",no,Progressive
19083,Alan Bennett,"The appeal of reading, she thought, lay in its indifference; there was something undeferring about literature. Books did not care who was reading them or whether one read them or not. All readers are equal, herself included. Literature, she thought, is a commonwealth; letters a republic. . . [reading] was anonymous; it was shared; it was common. Here in these pages and between these covers she could go unrecognised. (from The Uncommon Reader, pg 30-31)",no,Progressive
19084,Alan Bennett,"as I think Hebbel says, in a good play everyone is right.",no,Progressive
19085,Alan Bennett,"I tried to explain to her the significance of the great poet, but without much success, The Waste Land not figuring very largely in Mam's scheme of things. The thing is, I said finally, he won the Nobel Prize. Well, she said, with that unerring grasp of inessentials which is the prerogative of mothers, Im not surprised. It was a beautiful overcoat.",no,Progressive
19086,Alan Bennett,"Much comment on Mrs T.’s courage the next morning, when she arrives at the Conservative conference on the dot, but it’s not difficult to appear calm and unruffled in such circumstances, as any actor could tell you. The majority of people perform well in a crisis and when the spotlight is on them; it’s on the Sunday afternoons of this life, when nobody is looking, that the spirit falters.",no,Progressive
19087,Alan Bennett,"and when Mrs Thatcher came to the college for a scientific symposium Tyson was deputed to take her round the Common Room. This is hung with portraits and photographs of dead fellows, including one of the economist G. D. H. Cole. Tyson planned to take Mrs Thatcher up to it saying, ‘And this, Prime Minister, is a former fellow, G. D. H. Dole.’ Whereupon, with luck, Mrs Thatcher would have had to say, ‘Cole not Dole.’ In the event he did take her round but lost his nerve.",no,Progressive
19088,Alan Bennett,One of the hardest things for boys to learn is that a teacher is human. One of the hardest things for a teacher to learn is not to try to tell them.,no,Progressive
