Quotes,Author,Political Orientation
"Economics is a highly sophisticated field of thought that is superb at explaining to policymakers precisely why the choices they made in the past were wrong. About the future, not so much. However, careful economic analysis does have one important benefit, which is that it can help kill ideas that are completely logically inconsistent or wildly at variance with the data. This insight covers at least 90 percent of proposed economic policies.",Ben Bernanke,Moderate
"It was a global depression, had many causes, the whole story requires you to look at the whole international system. But policy errors in United States, as well as abroad, did play an important role. And in particular as I said, the Federal Reserve failed in this first challenge in both parts of its mission. It did not use monetary policy aggressively to prevent deflation and the collapse in the economy, so it failed in its economic stability function. And it didn't adequately perform its function as lender of last resort allowing many bank failures and a resulting contraction in credit and also with the money supply. So, in that respect, again, the Fed did not fulfill its intended mission.",Ben Bernanke,Moderate
"I want to make sure you keep your eyes on the ball, that is, the two basic missions of a central bank. The first is maintaining macroeconomic stability: maintaining stable growth and keeping inflation low and stable. The principal policy tool for maintaining macroeconomic stability is monetary policy. In normal times, the Fed and other central banks use open market operations—purchases and sales of securities in markets—to move interest rates up or down, and in doing so try to create a more stable macroeconomic environment.The second part of a central bank's mission is maintaining financial stability. Central banks are focused on trying to ensure that the financial system functions properly, and in particular, they want to prevent, if possible, and if not, to mitigate the effects of a financial crisis or a financial panic.",Ben Bernanke,Moderate
"We did stop the meltdown. We avoided what would have been, I think, a collapse of the global financial system. That was obviously a good thing. But one thing that I was always sure of and the Federal Reserve was always sure of was that a collapse of some of these big financial firms was going to have very serious collateral consequences. There were people arguing even as late as September 2008, “Well, why don't you just let the firms collapse? There is a system that can take care of it: bankruptcy. Why don't you let them fail?” We never thought that was a good option. Particularly, if the whole system had collapsed, we would have had extraordinarily serious consequences.",Ben Bernanke,Moderate
"Obviously, based on the crisis and what happened and the effects that we're still feeling, it's now clear that maintaining financial stability is just as an important a responsibility as monetary and economic stability. And indeed, this is, you know, very much a return to the—where the Fed came from in the beginning. Remember the reason that Fed was created was to try to reduce the incidents of financial panics, so financial stability was the original goal of creation of the Fed. So now we sort of come full circle.",Ben Bernanke,Moderate
"Effective foreign policymaking requires an understanding of not only international and transnational systems, but also the intricacies of domestic politics in multiple countries. It also demands recognition of just how little is known about “building nations,” particularly after revolutions – a process that should be viewed in terms of decades, not years.",Joseph Nye,Moderate
"In foreign policy, as in medicine, leaders must “first do no harm.”",Joseph Nye,Moderate
"The world at the beginning of the twenty-first century is a strange cocktail of continuity and change. Some aspects of international politics have not changed since Thucydides. There is a certain logic of hostility, a dilemma about security that goes with interstate politics. Alliances, balance of power, and choices in in policy between war and compromise have remained similar over the millennia.",Joseph Nye,Moderate
I have found in my experience in government that I could ignore neither the age-old nor the brand-new dimensions of world politics.,Joseph Nye,Moderate
Any sense of global community is weak.,Joseph Nye,Moderate
Cooperation is difficult in the absence of communication.,Joseph Nye,Moderate
No one can tell the whole story of anything.,Joseph Nye,Moderate
"The cure to misunderstanding history is to read more, not less.",Joseph Nye,Moderate
"At some point, consequences matter.",Joseph Nye,Moderate
"Anarchy means without government, but it does not necessarily mean chaos or total disorder.",Joseph Nye,Moderate
The international system consists not only of states. The international political system is the pattern of relationships among the states.,Joseph Nye,Moderate
Systems can create consequences not intended by any other of their constituent actors.,Joseph Nye,Moderate
"Humans sometimes make surprising choices, and human history is full of uncertainties.",Joseph Nye,Moderate
"Power, like love, is easier to experience than to define or measure.",Joseph Nye,Moderate
"Power conversion is the capacity to convert potential power, as measured by resources, to realized power, as measured by the changed behavior of others.",Joseph Nye,Moderate
Some say precipitating events are like buses - they come along every ten minutes.,Joseph Nye,Moderate
"Chamberlain's sins were not his intentions, but rather his ignorance and arrogance in failing to appraise the situation properly. And in that failure he was not alone.",Joseph Nye,Moderate
Some observers feel it is harder to change public opinion in democracies than it is to change policies in totalitarian  countries.,Joseph Nye,Moderate
The best hope for the future is to ask what is being determined as well as who determines it.,Joseph Nye,Moderate
"When words are both descriptive and prescriptive, thyey become political words used in struggles for power.",Joseph Nye,Moderate
"Some economists believe that the Great Depression of the 1930s was aggravated by bad monetary policy and lack of American leadership. Britain was too weak to maintain an open international economy, and the United States was not living up to its new responsibilities.",Joseph Nye,Moderate
"Governments now have to share the stage with actors who can use information to enhance their soft power and press governments directly, or indirectly by mobilizing their publics.",Joseph Nye,Moderate
"Attention rather than information becomes the scarce resource, and those who can distinguish valuable information from the background clutter gain power.",Joseph Nye,Moderate
"The territorial state has not always existed in the past, so it need not necessarily exist in the future.",Joseph Nye,Moderate
"Just as gunpowder and infantry penetrated and destroyed the medieval castle, so have nuclear missiles and the internet made the nation-state obsolete.",Joseph Nye,Moderate
"If Thucydides were plopped down in the Middle East or East Asia, he would probably recognize ... the situation quite quickly.",Joseph Nye,Moderate
"The bipolar world is over, but it not going to be replaced by a unipolar world empire that the United States controls alone. The world is already economically multipolar, and there will be a diffusion of power as the information revolution progresses, interdependence increases, and transnational actors become more important. The new world will not be neat, and you will have to live with that.",Joseph Nye,Moderate
"Right now, [the Israel lobby] has become a subject that you can barely talk about without people immediately trying to silence you, immediately trying to discredit you in various ways, such that no American politicians will touch this, which is quite remarkable when you consider how much Americans argue about every other controversial political issue. To me, this is a national security priority for us, and we ought to be having an open debate on it, not one where only one side is being heard from.",Stephen Walt,Moderate
"So here’s the puzzle: Realist advice has performed better than its main rivals over the past two-and-a-half decades, yet realists are largely absent from prominent mainstream publications.",Stephen Walt,Moderate
"So here’s my challenge to Rupert Murdoch, Jeff Bezos, the Sulzberger family, and anyone else who runs a major media operation: Why not hire a realist? If you’re looking for some suggestions, how about Paul Pillar, Chas Freeman Jr., Robert Blackwill, Steve Clemons, Michael Desch, Steve Chapman, John Mearsheimer, Barry Posen, Andrew Bacevich, or Daniel Larison? Give one of them a weekly column, and then you could genuinely claim to be offering your readers a reasonably comprehensive and balanced range of opinion on international affairs. I mean: What are you folks so afraid of?",Stephen Walt,Moderate
"On almost every issue involving postwar Iraq, [Bush's] assumptions and policies have been wrong. This strange combination of arrogance and incompetence has not only destroyed the hopes for a new Iraq. It has had the much broader effect of turning the United States into an international outlaw.",Fareed Zakaria,Moderate
"Strip away the usual hot air, and bin Laden's audiotape is the sign of a seriously weakened man.",Fareed Zakaria,Moderate
"America washes its dirty linen in public. When scandals such as this one hit, they do sully America's image in the world. But what usually also gets broadcast around the world is the vivid reality that the United States forces accountability and punishes wrongdoing, even at the highest levels.",Fareed Zakaria,Moderate
"Politicians are leaches, mostly.",Tibor R. Machan,Moderate
The institution of taxation is not a civilized but a barbaric method to fund anything... it amounts to... a gross violation of human liberty.,Tibor R. Machan,Moderate
"This right to life, this right to liberty, and this right to pursue one’s happiness is unabashedly individualistic, without in the slightest denying at the same time our thoroughly social nature.   It’s only that our social relations, while vital to us all, must be chosen—that is what makes the crucial difference.",Tibor R. Machan,Moderate
"Without a market in which allocations can be made in obedience to the law of supply and demand, it is difficult or impossible to funnel resources with respect to actual human preferences and goals.",Tibor R. Machan,Moderate
"To Marx any talk of rights possessed by people equally, unalienably, absolutely, and universally would have to await the communist epoch when all persons will have reached a common nature, total equality and perfection. Until then people are in a state of incompletion and imperfection, incapable of justifying equal human rights.",Tibor R. Machan,Moderate
"[The media] assume, in the way they address politicians or report on social problems, that whatever is important to society must be a matter of public or state concern.",Tibor R. Machan,Moderate
[T]here is little doubt that only a totalitarian government aims to take on every possible concern of the citizenry.,Tibor R. Machan,Moderate
"[C]oercive human interactions [are] destructive, even where the coercion is urged from honorable motives, and advocates confining  the use of physical force in human relations to instances of the administration of justice understood as the protection and maintenance of individual (negative) human rights.",Tibor R. Machan,Moderate
"While individualism was once widely hailed in Britain and especially the United States, today it is deemed amoral and heartless. The individualist viewpoint is unable to promise honestly that everyone will eventually be completely well-off. Critics find this defeatist and insist that ‘we must do better’ while calling upon the forces of the state to see that we do.",Tibor R. Machan,Moderate
"If welfare and equality are to be primary aims of law, some people must necessarily possess a greater power of coercion in order to force redistribution of material goods. Political power alone should be equal among human beings; yet striving for other kinds of equality absolutely requires political inequality.",Tibor R. Machan,Moderate
"Regulatory policies are inherently redistributive; that is, they involve the seizure of earned income for purposes of allocating this income in ways the government’s policymakers believe are more important than do those whose income has been seized.",Tibor R. Machan,Moderate
"If one behaved as a good citizen or a charitable person simply because one was dreadfully scared of the state placing one in jail, one would not be a good citizen or person but barely more than a circus animal.",Tibor R. Machan,Moderate
"Ethics requires the kind of personal reflection, in the end, that no one else can do decisively for any individual.",Tibor R. Machan,Moderate
"There's actually a network that I could think of that [does not ask difficult questions] for a living, which is tell the people at home the same answer all the time, because it makes them feel good. And they don't like hearing arguments on that network, the people that watch it. There are people out there that — there was a great scene at the end of Carnal Knowledge — remember that old movie — where Jack Nicholson is going to the hooker, and he wants it exactly the same every time. And when she— when Rita Moreno, who played the hooker, said something just a little bit different in their normal sort of business they did, and he couldn't do it. They want it exactly the same way, these people who watch Fox. Every night they want it the same way. They can't do it if it's not exactly the same way.",Chris Matthews,Moderate
"The period between 9/11 and [the invasion of] Iraq was not a good time for America. There wasn't a robust discussion of what we were doing.  If we stop trying to figure out the other side, we've given up. The person on the other side is not evil. They just have a different perspective. The smartest people understand the enemy's point of view, because they understand what's driving them.",Chris Matthews,Moderate
"I have to tell you, you know, it's part of reporting this case, this election, the feeling most people get when they hear Barack Obama's speech. My, I felt this thrill going up my leg. I mean, I don't have that too often. No, seriously. It's a dramatic event. He speaks about America in a way that has nothing to do with politics. It has to do with the feeling we have about our country. And that is an objective assessment.",Chris Matthews,Moderate
Courting Peggy McGrath provided me with a very pleasant diversion and eventually with the most important relationship of my life.,David Rockefeller,Moderate
"If the disagreement was strong enough, we could end up pretty close to the borderline of incivility.",David Rockefeller,Moderate
"I don't recall that I have said — and I don't think that I really feel — that we need a world government. We need governments of the world that work together and collaborate. But, I can't imagine that there would be any likelihood — or even that it would be desirable — to have a single government elected by the people of the world.",David Rockefeller,Moderate
"There have been people — ever since I've had any kind of position in the world — who have accused me of being ruler of the world. I have to say that I think for the large part, I would have to decide to describe them as crack pots. It makes no sense whatsoever, and isn't true, and won't be true, and to raise it as a serious issue seems to me to be irresponsible.",David Rockefeller,Moderate
"I think that one of the things that is needed is the fact that I don't think enough people in high positions in our country accept the importance of our world role with sufficient gravity. In other words, I think the tendency, because of politics and getting elected, is to stress local issues; and of course, they are important. But, I would like to see more of the leaders of our country spend more time traveling for one thing, getting to know the world, and studying history. To me, one of the sad things about our country is that our leadership — to a greater extent than I would like — is more concerned about very domestic issues than they are about our relations in the world.",David Rockefeller,Moderate
"I think that that has to be related to the problems within our own country. I was reading in the papers today that there's a grave concern about what our role should be, how it should be handled, and how we should better manage our own domestic economy. And I think that this is becoming a serious issue. And it's gonna have to be addressed by any politicians who wish to be re-elected. They have to see that the issue of our economy and what influences it is better understood and more successfully addressed.",David Rockefeller,Moderate
"I think that the best hope for peace and prosperity in the world is greater cooperation among nations, which in turn will be produced if both our governments and the people of our countries travel more and get to know each other better.",David Rockefeller,Moderate
"For more than a century, ideological extremists at either end of the political spectrum have seized upon well-publicized incidents such as my encounter with Castro to attack the Rockefeller family for the inordinate influence they claim we wield over American political and economic institutions. Some even believe we are part of a secret cabal working against the best interests of the United States, characterizing my family and me as 'internationalists' and of conspiring with others around the world to build a more integrated global political and economic structure — one world, if you will. If that is the charge, I stand guilty, and I am proud of it.  The anti-Rockefeller focus of these otherwise incompatible political positions owes much to Populism. ""Populists"" believe in conspiracies and one of the most enduring is that a secret group of international bankers and capitalists, and their minions, control the world's economy. Because of my name and prominence as head of the Chase for many years, I have earned the distinction of ""conspirator in chief"" from some of these people.  Populists and isolationists ignore the tangible benefits that have resulted in our active international role during the past half-century. Not only was the very real threat posed by Soviet Communism overcome, but there have been fundamental improvements in societies around the world, particularly in the United States, as a result of global trade, improved communications, and the heightened interaction of people from different cultures. Populists rarely mention these positive consequences, nor can they cogently explain how they would have sustained American economic growth and expansion of our political power without them.",David Rockefeller,Moderate
"I remain committed to the faith of my teenage years: to authentic human freedom as a precondition for the highest good. I stand against confiscatory taxes, totalitarian collectives, and the ideology of the inevitability of the death of every individual. For all these reasons, I still call myself ""libertarian."" ... But I must confess that over the last two decades, I have changed radically on the question of how to achieve these goals. Most importantly, I no longer believe that freedom and democracy are compatible... The 1920s were the last decade in American history during which one could be genuinely optimistic about politics. Since 1920, the vast increase in welfare beneficiaries and the extension of the franchise to women — two constituencies that are notoriously tough for libertarians — have rendered the notion of ""capitalist democracy"" into an oxymoron.",Peter Thiel,Moderate
"Gay marriage can’t be a partisan issue because as long as there are partisan issues or cultural issues in this country, you’ll have trench warfare like on the western front in World War I. You’ll have lots of carnage and no progress.",Peter Thiel,Moderate
"Most of our political leaders are not engineers or scientists and do not listen to engineers or scientists. Today a letter from Einstein would get lost in the White House mail room, and the Manhattan Project would not even get started; it certainly could never be completed in three years. I am not aware of a single political leader in the U.S., either Democrat or Republican, who would cut health-care spending in order to free up money for biotechnology research — or, more generally, who would make serious cuts to the welfare state in order to free up serious money for major engineering projects. ... Men reached the moon in July 1969, and Woodstock began three weeks later. With the benefit of hindsight, we can see that this was when the hippies took over the country, and when the true cultural war over Progress was lost. Today's aged hippies no longer understand that there is a difference between the election of a black president and the creation of cheap solar energy; in their minds, the movement towards greater civil rights parallels general progress everywhere. Because of these ideological conflations and commitments, the 1960s Progressive Left cannot ask whether things actually might be getting worse.",Peter Thiel,Moderate
"The university system in 2014, it's like the Catholic Church circa 1514... You have this priestly class of professors that doesn't do very much work; people are buying indulgences in the form of amassing enormous debt for the sort of the secular salvation that a diploma represents. And what I think is also similar to the 16th century is that the Reformation will come largely from the outside.",Peter Thiel,Moderate
"It’s good to test yourself and develop your talents and ambitions as fully as you can and achieve greater success; but I think success is the feeling you get from a job well done, and the key thing is to do the work.",Peter Thiel,Moderate
"[The media] never takes [Trump] seriously, but it always takes him literally. I think a lot of the voters who vote for Trump take Trump seriously, but not literally.",Peter Thiel,Moderate
"Confirm [the age of Apple is over]. We know what a smartphone looks like and does. It's not the fault of Tim Cook, but it's not an area where there will be any more innovation.",Peter Thiel,Moderate
"The Constitution applies to persons, not just citizens. If you read the Constitution, its protections are not limited to Americans. And that was written intentionally, because at the time it was written, they didn't know what Native Americans would be. When the post civil war amendments were added, they didn't know how blacks would be considered, because they had a decision of the Supreme Court called Dred Scott, that said blacks are not persons. So in order to make sure the Constitution protected every human being: American, alien; citizen, non-citizen; lawful combatant, enemy combatant; innocent, guilty; those who wish us well, those who wish us ill...they use the broadest possible language, to make it clear: Wherever the government goes, the Constitution goes, and wherever the Constitution goes, the protections that it guarantees restrain the government and requires it to protect those rights.",Andrew Napolitano,Moderate
Three intelligence sources have informed Fox News that President Obama went outside the chain of command. He didn’t use the NSA. He didn’t use the CIA. He didn’t use the FBI and he didn’t use the Department of Justice. He used GCHQ. What the heck is GCHQ? That’s the initials for the British spying agency. They have 24-7 access to the NSA database.,Andrew Napolitano,Moderate
"In the popular political imagination we're familiar with the neocons as conniving militarists, masters of intrigue and cabals, graspers for the oil supplies of the world, and all the rest. But here we have them in what I suspect is the truest light: as college kid rubes who head out for a weekend in Vegas, get scammed out of their money by a two-bit hustler on the first night and then get played for fools by a couple hookers who leave them naked and handcuffed to their hotel beds.",Josh Marshall,Moderate
Authoritarianism and secrecy breed incompetence; the two feed on each other. It's a vicious cycle. Governments with authoritarian tendencies point to what is in fact their own incompetence as the rationale for giving them yet more power.,Josh Marshall,Moderate
"If you think back to the Swift Boat debacle of 2004, the surface issue was John Kerry's honesty and bravery as a sailor in Vietnam. Far more powerful, however, was the meta-message: George Bush slaps John Kerry around and Kerry either can't or won't hit back. For voters concerned with security and the toughness of their leaders, that's a devastating message — and one that has little or nothing to do with the truth of the surface charges. Someone who can't fight for himself certainly can't fight for you. At the time I called it the ""Republicans' bitch-slap theory of electoral politics.""",Josh Marshall,Moderate
"To the president the Democrats should be saying, Double or Nothing is Not a Foreign Policy.The great bulk of the public doesn't believe this president any more when he tries to gin up a phony crisis. They don't believe he'd have much of an idea of how to deal with a real one. Enough of the lies. Enough of the incompetence and failure.No buying into another of the president's phony crises.",Josh Marshall,Moderate
"With all the efforts now to disassociate President Bush from conservatism, I am starting to believe that conservatism itself — not the political machine, mind you, but the ideology — is heading toward that misty land-over-the-ocean where ideologies go after they've shuffled off this mortal coil. Sort of like the way post-Stalinist lefties used to say, ""You can't say Communism's failed. It's just never really been tried.""But as it was with Communism, so with conservatism. When all the people who call themselves conservatives get together and run the government, they're on the line for it. Conservative president. Conservative House. Conservative Senate.What we appear to be in for now is the emergence of this phantom conservatism existing out in the ether, wholly cut loose from any connection to the actual people who are universally identified as the conservatives and who claim the label for themselves.We can even go a bit beyond this though. The big claim now is that President Bush isn't a conservative because he hasn't shrunk the size of government and he's a reckless deficit spender.But let's be honest: Balanced budgets and shrinking the size of government hasn't been part of conservatism — or to be more precise, Movement Conservatism — for going on thirty years. The conservative movement and the Republican party are the movement and party of deficit spending. And neither has any claim to any real association with limited or small government. Just isn't borne out by any factual record or political agenda. Not in the Reagan presidency, the Bush presidency or the second Bush presidency. The intervening period of fiscal restraint comes under Clinton.",Josh Marshall,Moderate
"There's this old line the wise folks in Washington have that ""it's not the crime, but the cover-up.""But only fools believe that. It's always about the crime. The whole point of the cover-up is that a full revelation of the underlying crime is not survivable.",Josh Marshall,Moderate
The president just seems to be living in some sort of alternative universe populated by the failed gods of his narcissism and vainglory.,Josh Marshall,Moderate
Primitive animals will sometimes keep chattering or twitching their muscles even after their heads have been cut off.  And that's probably the best analogy today to the president's continuing enunciation of his policies.,Josh Marshall,Moderate
"We are in the process of utterly wrecking the planet by burning fossil fuels and thereby raising Earth’s temperature. We are now experiencing higher temperatures than in any decade of the past 10,000 years, and the temperature continues to rise.  As a result, humanity faces the risk of a catastrophic multimeter sea level rise at the current or slightly warmer temperature.",Jeffrey David Sachs,Moderate
"Enter the Green New Deal. It endorses the science... We’re not talking about a bit less emissions; we're talking about a phaseout of emissions by 2050 in order to have a fighting chance to hold Earth’s temperature rise to 1.5-degrees Celsius above the pre-industrial level, a rise that should not in any way be construed as “safe,” just potentially not catastrophic.",Jeffrey David Sachs,Moderate
"How do we get to zero by 2050, not only in the U.S. but also in Europe, China, India and the rest of the world?  We need to move rapidly to zero emissions while keeping the energy system functioning robustly and reliably during the transition. It’s a massive transplant operation requiring the greatest skills of our top engineers and power-grid operators.",Jeffrey David Sachs,Moderate
"As with every great engineering challenge our nation has faced — the Erie Canal, the 20th-century power grid, the Interstate Highway System, the civil aviation system and the moonshot — we need bold timelines, clear milestones, breakthrough engineering and public-sector leadership.   No doubt, when properly regulated and guided by engineering plans, the private sector will do its part with excellence and timeliness.",Jeffrey David Sachs,Moderate
"The US foreign policy establishment had rhetorically justified America’s presence in Syria as part of the war on the Islamic State (ISIS). With ISIS essentially defeated and dispersed, Trump called the establishment’s bluff. Yet suddenly, the establishment declared the actual reasons for the extended US presence. Trump’s move, it was charged, would hand geopolitical advantages to Syria’s Bashar al-Assad, Russia’s Vladimir Putin, and Iran’s Ali Khamenei, while imperiling Israel, betraying the Kurds, and causing other ills that are essentially unrelated to ISIS.",Jeffrey David Sachs,Moderate
"This shift had the benefit of unmasking America’s real purposes in the Middle East, which are not so obscure, after all, except for the fact that mainstream pundits, US establishment strategists, and members of Congress tend not to mention them in polite company. The United States has not been in Syria (or Iraq, Afghanistan, Yemen, the Horn of Africa, Libya, and elsewhere in the region) because of ISIS. In fact, ISIS was more a consequence than a cause of the US presence. The real purposes have been US regional hegemony; and the real consequences have been disastrous.",Jeffrey David Sachs,Moderate
"The truth about the US presence in Syria has rarely been told. But one can be sure that the US has had no scruples about democracy in Syria or elsewhere in the region, as its warm embrace of Saudi Arabia amply demonstrates. The US decided to promote an insurgency to overthrow Bashar al-Assad in 2011 not because the US and allies like Saudi Arabia longed for Syrian democracy, but because they decided that Assad was a hindrance to US regional interests. Assad’s sins were clear: he allied with Russia, and he received support from Iran.",Jeffrey David Sachs,Moderate
"The Paris accord assumes that each government consults with its own country’s engineers to devise a national energy strategy, with each of the 193 UN member states essentially producing a separate plan... Global engineering systems require global coordination. ...Both the scale and reliability of... globally connected high-tech systems are astounding, and depend on solutions implemented internationally, not country by country.",Jeffrey David Sachs,Moderate
"The transition to renewable energy can be greatly accelerated if the world’s governments finally bring the engineers to the fore... I was recently on a panel with three economists and a senior business-sector engineer. After the economists spoke... the engineer spoke succinctly and wisely. “I don’t really understand what you economists were just speaking about, but I do have a suggestion... Tell us engineers the desired ‘specs’ and the timeline, and we’ll get the job done.” This is not bravado.... The next big act belongs to the engineers. Energy transformation for climate safety is our twenty-first-century moonshot.",Jeffrey David Sachs,Moderate
"Down through the ages, presidents and princes around the world have been murderers and accessories to murder, as...documented in...masterwork Power and Morality. One of the... main findings was that the behavior of ruling groups tends to be more criminal and amoral than that of the people over whom they rule.",Jeffrey David Sachs,Moderate
"Things like the proposed tech tax are actually a very good idea. The specific form of it is debatable, but the idea is that five companies are worth $3.5tn, basically because of network externalities and information monopolies, and therefore are absolutely right for efficient taxation... The marginal cost of production of AI is effectively zero. The ability to make these technologies available to the poorest countries at no cost is an evident option. So we should be taking special care to make sure that this revolution can reach everybody.",Jeffrey David Sachs,Moderate
"The intensity of these storms...is rising because of climate change. This isn’t about the future – it’s about right now....The governments are not representing you properly right now. Because the planet is facing profound dangers, we’re all at risk, and our governments need to act. And they promised that they would act, and they’re not...we’re running out of time...because in Canberra and in Washington and in other places they are not representing the common interest at all. They’re representing a few big companies, but not the people.",Jeffrey David Sachs,Moderate
"Norway, Sweden, Denmark, Netherlands, Germany – are the countries with the largest so-called social welfare states. They... have a degree of equality that is unmatched in other parts of the world... And people do want to go to work. The idea that this has taken away the work incentive is actually the opposite...a social welfare system does is enable people to live with dignity if they don’t have the means on their own.... We should have the decency to provide dignity for everybody.",Jeffrey David Sachs,Moderate
"It’s a terrible blow for the world when countries as rich and talented and stable and well-off as this country doesn’t fulfil the global responsibility...in development aid... If we all did it, we would save millions of lives, we would have all the kids in school. They would be growing up to be productive members of their society, we wouldn’t have the mass refugee movements...  Donald  Trump’s  “America  First”  foreign  policy  represents  a new  and  vulgar  strain  of  American  exceptionalism... to  maintain  U.S.  military  dominance as  the  core  pillar  of  U.S.  foreign  policy.",Jeffrey David Sachs,Moderate
"The world economy is pumping trillions of dollars into the accounts of a few thousand people. These riches should be directed first and foremost to end the millions of needless deaths caused by extreme poverty, and to educate the hundreds of millions of children who lack schooling. The billionaires would still have enough left over to indulge their longing for mega-yachts, personal space ships, private tropical islands, and other conspicuous consumption.",Jeffrey David Sachs,Moderate
"...History is written by the rich, and so the poor get blamed for everything.""",Jeffrey David Sachs,Moderate
"Deep down, if we really accept that their lives - African lives - are equal to ours, we would all be doing more to put the fire out. Its an uncomfortable truth.",Jeffrey David Sachs,Moderate
...four very powerful corporate lobbies have repeatedly come out on top and turned our democracy into what might more accurately be called a corporatocracy.”,Jeffrey David Sachs,Moderate
"Here is my recommendation for President Trump and the new Congress. Turn immediately to our glorious national institutions, the National Academies of Science, Engineering, and Medicine, for a report to the nation on the key areas for science and technology investments in the coming generation. Ask them to recommend an organizational strategy for a science-based scaling up of national and global R&D efforts. Call on America’s research universities to add their own brainstorming to the work of the national academies. Later in 2017, the president and Congress should then meet in a joint session of Congress to set forth a new technology vision for the nation and an R&D strategy to achieve it.",Jeffrey David Sachs,Moderate
"The US plutocracy has declared war on sustainable development. Billionaires such as Charles and David Koch (oil and gas), Robert Mercer (finance), and Sheldon Adelson (casinos) play their politics for personal financial gain. They fund Republican politicians who promise to cut their taxes, deregulate their industries, and ignore the warnings of environmental science, especially climate science.”",Jeffrey David Sachs,Moderate
We need... a much more competent and honest government. Economic reform and political reform must go hand in hand. Without the one there cannot be the other.,Jeffrey David Sachs,Moderate
"The Panama Papers opened yet another window on the global system of financial corruption, showing how political leaders and businesses use shell companies in secrecy havens like the British Virgin Islands and many US states to evade taxes and hide corruption and other crimes. Yet the system of corruption depends on another factor beyond secrecy, one that is perhaps even more important: impunity. Impunity means that the rich and powerful escape from punishment even when their malfeasance is in full view.",Jeffrey David Sachs,Moderate
Impunity is epidemic in America. The rich and powerful get away with their heists in broad daylight. ... The Journal recently opposed the corruption sentence of former Virginia governor Bob McDonnell for taking large gifts and bestowing official favors — because everybody does it. And one of its columnists praised Panama for facilitating the ability of wealthy individuals to hide their income from “predatory governments” trying to collect taxes. No kidding.,Jeffrey David Sachs,Moderate
"Von Hayek was wrong. In strong and vibrant democracies, a generous social-welfare state is not a road to serfdom but rather to fairness, economic equality and international competitiveness.",Jeffrey David Sachs,Moderate
"Though the United States is one of the world’s richest economies by per capita income, it ranks only around seventeenth in reported life satisfaction. It is superseded not only by the likely candidates of Finland, Norway, and Sweden, which all rank above the United States but also by less likely candidates such as Costa Rica and the Dominican Republic. Indeed, one might surmise that it is health and longevity rather than income that give the biggest boost to reported life satisfaction. Since good health and longevity can be achieved at per capita income levels well below those of the United States, so too can life satisfaction. One marketing expert put it this way, with only slight exaggeration: Basic Survival goods are cheap, whereas narcissistic self-stimulation and social-display products are expensive. Living doesn’t cost much, but showing off does.”",Jeffrey David Sachs,Moderate
"America is losing its democracy as our politicians trade their votes for campaign contributions from the corporate lobbies. We have a corporatocracy rather than a democracy... The Wall Street Journal... is the leading print mouthpiece for the corporatocracy... America’s corporatocracy is governed by vested interests rather than moral or economic principles.... Americans today by large majorities support public education, Medicare, Social Security, help for the indigent, stronger regulation of the banks, and higher taxation of the rich.  The problem is... with the failure of our government to translate American values into American policies.",Jeffrey David Sachs,Moderate
"This is a long book, not only in pages.",John Rawls,Moderate
I am particularly grateful to Nozick for his unfailing help and encouragement during the last stages.,John Rawls,Moderate
"Justice is the first virtue of social institutions, as truth is of systems of thought. A theory however elegant and economical must be rejected or revised if it is untrue; likewise laws and institutions no matter how efficient and well-arranged must be reformed or abolished if they are unjust. Each person possesses an inviolability founded on justice that even the welfare of society as a whole cannot override. For this reason justice denies that the loss of freedom for some is made right by a greater good shared by others. It does not allow that the sacrifices imposed on a few are outweighed by the larger sum of advantages enjoyed by many. Therefore in a just society the liberties of equal citizenship are taken as settled; the rights secured by justice are not subject to political bargaining or to the calculus of social interests.",John Rawls,Moderate
"The concept of justice I take to be defined, then, by the role of its principles in assigning rights and duties and in defining the appropriate division of social advantages. A conception of justice is an interpretation of this role.",John Rawls,Moderate
The principles of justice are chosen behind a veil of ignorance.,John Rawls,Moderate
It may be expedient but it is not just that some should have less in order that others may prosper.,John Rawls,Moderate
"A conception of justice cannot be deduced from self evident premises or conditions on principles; instead, its justification is a matter of the mutual support of many considerations, of everything fitted together into one coherent view.",John Rawls,Moderate
"Indeed, it is tempting to suppose that it is self evident that things should be so arranged so as to lead to the most good.",John Rawls,Moderate
An individual who finds that he enjoys seeing others in positions of lesser liberty understands that he has no claim whatever to this enjoyment.,John Rawls,Moderate
"An intuitionist conception of justice is, one might say, but half a conception.",John Rawls,Moderate
We may suppose that everyone has in himself the whole form of a moral conception.,John Rawls,Moderate
"Intuitionism is not constructive, perfectionism is unacceptable.",John Rawls,Moderate
Our concern is solely with the basic structure of society and its major institutions and therefore with the standard cases of social justice.,John Rawls,Moderate
"The first statement of the two principles reads as follows. First: each person is to have an equal right to the most extensive basic liberty compatible with a similar liberty for others. Second: social and economic inequalities are to be arranged so that they are both(a)reasonably expected to be to everyone's advantage, and (b) attached to positions and offices open to all.",John Rawls,Moderate
In all sectors of society there should be roughly equal prospects of culture and achievement for everyone similarly motivated and endowed. The expectations of those with the same abilities and aspirations should not be affected by their social class.,John Rawls,Moderate
"A scheme is unjust when the higher expectations, one or more of them, are excessive. If these expectations were decreased, the situation of the less favored would be improved.",John Rawls,Moderate
"The even larger difference between rich and poor makes the latter even worse off, and this violates the principle of mutual advantage.",John Rawls,Moderate
