Quotes,Author,Political Orientation
"Something is profoundly wrong with the way we live today. For thirty years we have made a virtue out of the pursuit of material self-interest: indeed, this very pursuit now constitutes whatever remains of our sense of collective purpose. We know what things cost but have no idea what they are worth. We no longer ask of a judicial ruling or a legislative act: is it good? Is it fair? Is it just? Is it right? Will it help bring about a better society or a better world? Those used to be the political questions, even if they invited no easy answers. We must learn once again to pose them.",Tony Judt,Progressive-Liberal
"We have entered an age of insecurity—economic insecurity, physical insecurity, political insecurity. The fact that we are largely unaware of this is small comfort: few in 1914 predicted the utter collapse of their world and the economic and political catastrophes that followed. Insecurity breeds fear. And fear—fear of change, fear of decline, fear of strangers and an unfamiliar  world—is corroding the trust and interdependence on which civil societies rest.",Tony Judt,Progressive-Liberal
"All change is disruptive. We have seen that the specter of terrorism is enough to cast stable democracies into turmoil. Climate change will have even more dramatic consequences. Men and women will be thrown back upon the resources of the state. They will look to their political leaders and representatives to protect them: open societies will once again be urged to close in upon themselves, sacrificing freedom for ‘security’. The choice will no longer be between the state and the market, but between two sorts of state. It is thus incumbent upon us to re-conceive the role of government. If we do not, others will.",Tony Judt,Progressive-Liberal
Inequality is corrosive. It rots societies from within. The impact of material differences takes a while to show up: but in due course competition for status and goods increases; people feel a growing sense of superiority (or inferiority) based on their possessions; prejudice towards those on the lower ranks of the social ladder hardens; crime spikes and the pathologies of social disadvantage become ever more marked. The legacy of unregulated wealth creation is bitter indeed.,Tony Judt,Progressive-Liberal
"The ‘false precision’ of which Maynard Keynes accused his economist critics is with us still. Worse: we have smuggled in a misleadingly ‘ethical’ vocabulary to bolster our economic arguments, furnishing us with a self-satisfied gloss upon crassly utilitarian calculations. When imposing welfare cuts on the poor, for example, legislators in the UK and US alike have taken a singular pride in the ‘hard choices’ they have had to make.",Tony Judt,Progressive-Liberal
"The past was neither as good nor as bad as we suppose: it was just different. If we tell ourselves nostalgic stories, we shall never engage the problems that face us in the present—and the same is true if we fondly suppose that our own world is better in every way. The past really is another country: we cannot go back. However, there is something worse than idealizing the past—or presenting it to ourselves and our children as a chamber of horrors: forgetting it.",Tony Judt,Progressive-Liberal
"What did trust, cooperation, progressive taxation and the interventionist state bequeath to western societies in the decades following 1945? The short answer is, in varying degrees, security, prosperity, social services and greater equality. We have grown accustomed in recent years to the assertion that the price paid for these benefits—in economic inefficiency, insufficient innovation, stifled entrepreneurship, public debt and a loss of private initiative—was too high. Most of these criticisms are demonstrably false.",Tony Judt,Progressive-Liberal
"We no longer have political movements. While thousands of us may come together for a rally or march, we are bound together on such occasions by a single shared interest. Any effort to convert such interests into collective goals is usually undermined by the fragmented individualism of our concerns. Laudable goals—fighting climate change, opposing war, advocating public healthcare or penalizing bankers—are united by nothing more than the expression of emotion. In our political as in our economic lives, we have become consumers: choosing from a broad gamut of competing objectives, we find it hard to imagine ways or reasons to combine these into a coherent whole. We must do better than this.",Tony Judt,Progressive-Liberal
"Unfortunately, pragmatism is not always good politics. The greatest asset of mid-20th century social democracy—its willingness to compromise its own core beliefs in the name of balance, tolerance, fairness and freedom—now looks more like weakness: a loss of nerve in the face of changed circumstances. We find it hard to look past those compromises to recall the qualities that informed progressive thought in the first place: what the early 20th century syndicalist Edouard Berth termed “a revolt of the spirit against . . . a world in which man was threatened by a monstrous moral and metaphysical materialism”.",Tony Judt,Progressive-Liberal
"We face today two practical dilemmas. The first can be succinctly described as the return of the ‘social question’. For Victorian reformers—or American activists of the pre-1914 age of reform—the challenge posed by the social question of their time was straightforward: how was a liberal society to respond to the poverty, overcrowding, dirt, malnutrition and ill health of the new industrial cities? How were the working masses to be brought into the community—as voters, as citizens, as participants—without upheaval, protest and even revolution? What should be done to alleviate the suffering and injustices to which the urban working masses were now exposed and how was the ruling elite of the day to be brought to see the need for change?The history of the 20th century West is in large measure the history of efforts to answer these questions. The responses proved spectacularly successful: not only was revolution avoided but the industrial proletariat was integrated to a remarkable degree. Only in countries where any liberal reform was prevented by authoritarian rulers did the social question rephrase itself as a political challenge, typically ending in violent confrontation. In the middle of the 19th century, sharp-eyed observers like Karl Marx had taken it for granted that the only way the inequities of industrial capitalism could be overcome was by revolution. The idea that they could be dissolved peacefully into New Deals, Great Societies and welfare states simply never would have occurred to him.",Tony Judt,Progressive-Liberal
"Political skepticism is the source of so many of our dilemmas. Even if free markets worked as advertised, it would be hard to claim that they constituted a sufficient basis for the well-lived life. So what precisely is it that we find lacking in unrestrained financial capitalism, or ‘commercial society’ as the 18th century had it? What do we find instinctively amiss in our present arrangements and what can we do about them? What is it that offends our sense of propriety when faced with unfettered lobbying by the wealthy at the expense of everyone else? What have we lost?We are all children of the Greeks. We intuitively grasp the need for a sense of moral direction: it is not necessary to be familiar with Socrates to feel that the unexamined life is not worth much. Natural Aristotelians, we assume that a just society is one in which justice is habitually practiced; a good society one in which people behave well. But in order for such an implicitly circular account to convince, we need to agree on the meaning of ‘just’ or ‘well’.",Tony Judt,Progressive-Liberal
"The case for reviving the state does not rest uniquely upon its contributions to modern society as a collective project; there is a more urgent consideration. We have entered an age of fear. Insecurity is once again an active ingredient of political life in Western democracies. Insecurity born of terrorism, of course; but also, and more insidiously, fear of the uncontrollable speed of change, fear of the loss of employment, fear of losing ground to others in an increasingly unequal distribution of resources, fear of losing control of the circumstances and routines of our daily life. And, perhaps above all, fear that it is not just we who can no longer shape our lives but that those in authority have also lost control, to forces beyond their reach.",Tony Judt,Progressive-Liberal
"It would seem to follow that the ‘invisible hand’ is not much help when it comes to practical legislation. There are too many areas of life where we cannot be relied upon to advance our collective interests merely by doing what we think is best for each of us. Today, when the market and the free play of private interests so obviously do not come together to collective advantage, we need to know when to intervene.",Tony Judt,Progressive-Liberal
"Even in Scandinavia, where social democratic institutions were far more culturally ingrained, membership of the EU—or even just participation in the World Trade Organization and other international agencies—appeared to constrain locally-initiated legislation. In short, social democracy seemed doomed by that same internationalization which its early theorists had so enthusiastically adumbrated as the future of capitalism.From this perspective, social democracy—like liberalism—was a byproduct of the rise of the European nation-state: a political idea keyed to the social challenges of industrialization in developed societies. Not only was there no ‘socialism’ in America, but social democracy as a working compromise between radical goals and liberal traditions lacked widespread support in any other continent. There was no shortage of enthusiasm for revolutionary socialism in much of the non-Western world, but the distinctively European compromise did not export well.",Tony Judt,Progressive-Liberal
"In writing this book, I hope I have offered some guidance to those—the young especially—trying to articulate their objections to our way of life. However, this is not enough. As citizens of a free society, we have a duty to look critically at our world. But if we think we know what is wrong, we must act upon that knowledge. Philosophers, it was famously observed, have hitherto only interpreted the world in various ways; the point is to change it.",Tony Judt,Progressive-Liberal
"I would spend a nickel on the subway and go arbitrarily to some other stop and look around there. So I was roaming the city in the afternoons and applying for jobs in the morning. And one day I found myself in a neighborhood I just liked so much…it was one of those times I had put a nickel in and just invested something. And where did I get out? I just liked the sound of the name: Christopher Street — so I got out at Christopher Street, and I was enchanted with this neighborhood, and walked around it all afternoon and then I rushed back to Brooklyn. And I said, ""Betty I found out where we have to live.""",Jane Jacobs,Progressive-Liberal
I did have an inkling that I was going to be a writer. That was my intention.,Jane Jacobs,Progressive-Liberal
"I was brought up to believe that there is no virtue in conforming meekly to the dominant opinion of the moment. I was encouraged to believe that simple conformity results in stagnation for a society, and that American progress has been largely owing to the opportunity for experimentation, the leeway given initiative, and to a gusto and a freedom for chewing over odd ideas.",Jane Jacobs,Progressive-Liberal
"I was taught that the American's right to be a free individual, not at the mercy of the state, was hard-won and that its price was eternal vigilance, that I too would have to be vigilant. I was made to feel that it would be a disgrace to me, as an individual, if I should not value or should give up rights that were dearly bought. I am grateful for that upbringing.",Jane Jacobs,Progressive-Liberal
"We must demonstrate that it is possible to overcome poverty, misery and decay by democratic means, and we must ourselves believe, and must show others, that our American tradition of the dignity and liberty of the individual is not a luxury for easy times but is the basic source of the strength and security of a successful society.",Jane Jacobs,Progressive-Liberal
"The other threat to the security of our tradition, I believe, lies at home. It is the current fear of radical ideas and of people who propound them. I do not agree with the extremists of either the left or the right, but I think they should be allowed to speak and to publish, both because they themselves have, and ought to have, rights, and once their rights are gone, the rights of the rest of us are hardly safe. Extremists typically want to squash not only those who disagree with them diametrically, but those who disagree with them at all. It seems to me that in every country where extremists of the left have gotten sufficiently in the saddle to squash the extremists of the right, they have ridden on to squash the center or terrorize it also. And the same goes for extremists of the right. I do not want that to happen in our country.",Jane Jacobs,Progressive-Liberal
"Great cities are not like towns, only larger. They are not like suburbs, only denser. They differ from towns and suburbs in basic ways, and one of them is that cities are, by definition, full of strangers.",Jane Jacobs,Progressive-Liberal
"It may be that we have become so feckless as a people that we no longer care how things do work, but only what kind of quick, easy outer impression they give. If so, there is little hope for our cities or probably for much else in our society. But I do not think this is so.",Jane Jacobs,Progressive-Liberal
A region is an area safely larger than the last one to whose problems we found no solution.,Jane Jacobs,Progressive-Liberal
"As for really new ideas of any kind—no matter how ultimately profitable or otherwise successful some of them might prove to be—there is no leeway for such chancy trial, error and experimentation in the high-overhead economy of new construction. Old ideas can sometimes use new buildings. New ideas must use old buildings.",Jane Jacobs,Progressive-Liberal
"This is both a gloomy and a hopeful book.  The subject itself is gloomy. A Dark Age is a culture's dead end. We in North America and Western Europe, enjoying the many benefits of the culture conventionally known as the West, customarily think of a Dark Age as happening once, long ago, following the collapse of the Western Roman Empire. But in North America we live in a graveyard of lost aboriginal cultures, many of which were decisively finished off by mass amnesia in which even the memory of what was lost was also lost. Throughout the world Dark Ages have scrawled finis to successions of cultures receding far into the past.",Jane Jacobs,Progressive-Liberal
The salient mystery of Dark Ages sets the stage for mass amnesia. People living in vigorous cultures typically treasure those cultures and resist any threat to them. How and why can a people so totally discard a formerly vital culture that it becomes vitally lost?,Jane Jacobs,Progressive-Liberal
"Writing, printing, and the Internet give a false sense of security about the permanence of culture.",Jane Jacobs,Progressive-Liberal
"While politicians, clergy, creators of advertisements, and other worthies assert stoutly that the family is the foundation of society, the nuclear family, as an institution, is currently in grave trouble.",Jane Jacobs,Progressive-Liberal
"Credentialing, not education, has become the primary business of North American universities.",Jane Jacobs,Progressive-Liberal
"To science, not even the bark of a tree or a drop of pond water is dull or a handful of dirt banal. They all arouse awe and wonder.",Jane Jacobs,Progressive-Liberal
One wonders at the docility of the students who evidently must be satisfied enough with the credentials to be uncaring about the lack of education.,Jane Jacobs,Progressive-Liberal
Subsidiarity is the principle that government works best — most responsibly and responsively — when it is closest to the people it serves and the needs it addresses. Fiscal accountability is the principle that institutions collecting and disbursing taxes work most responsibly when they are transparent to those providing the money.,Jane Jacobs,Progressive-Liberal
"Virtually all ideologues, of any variety, are fearful and insecure, which is why they are drawn to ideologies that promise prefabricated answers for all circumstances.",Jane Jacobs,Progressive-Liberal
"Advanced cultures are usually sophisticated enough, or have been sophisticated enough at some point in their pasts, to realize that foxes shouldn't be relied on to guard henhouses.",Jane Jacobs,Progressive-Liberal
"In wretched outcomes, the devil is in the details.",Jane Jacobs,Progressive-Liberal
Redundancy is expensive but indispensable.,Jane Jacobs,Progressive-Liberal
"Beneficent spirals, operating by benign feedback, mean that everything needful is not required at once: each individual improvement is beneficial for the whole",Jane Jacobs,Progressive-Liberal
I have learned yet again (this has been going on all my life) what folly it is to take any thing for granted without examining it skeptically.,Jane Jacobs,Progressive-Liberal
"Privately run jails are a mark of American ""reinvented government"" that has been picked up by neoconservatives in Canada.",Jane Jacobs,Progressive-Liberal
"When government disappears, it's not as if paradise will take its place. When governments are gone, other interests will take their place.",Lawrence Lessig,Progressive-Liberal
"We are on the cusp of this time where I can say, ""I speak as a citizen of the world"" without others saying, ""God, what a nut.""",Lawrence Lessig,Progressive-Liberal
"One thing we know about incentives is you can't incent a dead person. No matter what we do, Hawthorne will not produce any more works, [even if] we can give him all the money in the world.",Lawrence Lessig,Progressive-Liberal
"Americans have been selling this view around the world: that progress comes from perfect protection of intellectual property. Notwithstanding the fact that the most innovative and progressive space we've seen — the Internet — has been the place where intellectual property has been least respected. You know, facts don't get in the way of this ideology.",Lawrence Lessig,Progressive-Liberal
"Our problem is that lawyers have taught us that there is only one kind of economic market for innovation out there and it is this kind of isolated inventor who comes up with an idea and then needs to be protected. That is a good picture of maybe what pharmaceutical industry does. It's a bad picture of what goes on, for example, in the context of software development, in particular. In the context of software development, where you have sequential and complementary developments, patents create an extraordinarily damaging influence on innovation and on the process of developing and bringing new ideas to market. So the particular mistake that lawyers have compounded is the unwillingness to discriminate among different kinds of innovation. We really need to think quite pragmatically about whether intellectual property is helping or hurting, and if you can't show it's going to help, then there is no reason to issue this government-backed monopoly.",Lawrence Lessig,Progressive-Liberal
"There’s going to be an i-9/11 event. Which doesn’t necessarily mean an Al Qaeda attack, it means an event where the instability or the insecurity of the internet becomes manifest during a malicious event which then inspires the government into a response. You’ve got to remember that after 9/11 the government drew up the Patriot Act within 20 days and it was passed. … So I was having dinner with Richard Clarke and I asked him if there is an equivalent, is there an i-Patriot Act just sitting waiting for some substantial event as an excuse to radically change the way the internet works. He said “of course there is”.",Lawrence Lessig,Progressive-Liberal
"I received an email from JSTOR four days before Aaron died, from the president of JSTOR, announcing, celebrating that JSTOR was going to release all of these journal articles to anybody around the world who wanted access — exactly what Aaron was fighting for. And I didn’t have time to send it to Aaron; I was on — I was traveling. But I looked forward to seeing him again — I had just seen him the week before — and celebrating that this is what had happened. So, all of us think there are a thousand things we could have done, a thousand things we could have done, and we have to do, because Aaron Swartz is now an icon, an ideal. He is what we will be fighting for, all of us, for the rest of our lives. … Every time you saw Aaron, he was surrounded by five or 10 different people who loved and respected and worked with him. He was depressed because he was increasingly recognizing that the idealism he brought to this fight maybe wasn’t enough. When he saw all of his wealth gone, and he recognized his parents were going to have to mortgage their house so he could afford a lawyer to fight a government that treated him as if he were a 9/11 terrorist, as if what he was doing was threatening the infrastructure of the United States, when he saw that and he recognized how — how incredibly difficult that fight was going to be, of course he was depressed.  Now, you know, I’m not a psychiatrist. I don’t know whether there was something wrong with him because of — you know, beyond the rational reason he had to be depressed, but I don’t — I don’t — I don’t have patience for people who want to say, ""Oh, this was just a crazy person; this was just a person with a psychological problem who killed himself."" No. This was somebody — this was somebody who was pushed to the edge by what I think of as a kind of bullying by our government. A bullying by our government.",Lawrence Lessig,Progressive-Liberal
"A time is marked not so much by ideas that are argued about as by ideas that are taken for granted. The character of an era hangs upon what needs no defense. Power runs with ideas that only the crazy would draw into doubt. The ""taken for granted"" is the test of sanity; ""what everyone knows"" is the line between us and them. This means that sometimes a society gets stuck. Sometimes these unquestioned ideas interfere, as the cost of questioning becomes too great. In these times, the hardest task for social or political activists is to find a way to get people to wonder again about what we all believe is true. The challenge is to sow doubt.",Lawrence Lessig,Progressive-Liberal
"All around us are the consequences of the most significant technological, and hence cultural, revolution in generations. This revolution has produced the most powerful and diverse spur to innovation of any in modern times. Yet a set of ideas about a central aspect of this prosperity — ""property"" — confuses us. This confusion is leading us to change the environment in ways that will change the prosperity. Believing we know what makes prosperity work, ignoring the nature of the actual prosperity all around, we change the rules within which the Internet revolution lives. These changes will end the revolution.",Lawrence Lessig,Progressive-Liberal
"We live in a world with ""free"" content, and this freedom is not an imperfection. We listen to the radio without paying for the songs we hear; we hear friends humming tunes that they have not licensed. We tell jokes that reference movie plots without the permission of the directors. We read our children books, borrowed from a library, without paying the original copyright holder for the performance rights.",Lawrence Lessig,Progressive-Liberal
"In arguing for increasing content owners' control over content users, it's not sufficient to say ""They didn't pay for this use.""",Lawrence Lessig,Progressive-Liberal
Creation always involves building upon something else. There is no art that doesn't reuse. And there will be less art if every reuse is taxed by the appropriator. Monopoly controls have been the exception in free societies; they have been the rule in closed societies.,Lawrence Lessig,Progressive-Liberal
"While control is needed, and perfectly warranted, our bias should be clear up front: Monopolies are not justified by theory; they should be permitted only when justified by facts. If there is no solid basis for extending a certain monopoly protection, then we should not extend that protection. This does not mean that every copyright must prove its value initially. That would be a far too cumbersome system of control. But it does mean that every system or category of copyright or patent should prove its worth. Before the monopoly should be permitted, there must be reason to believe it will do some good — for society, and not just for monopoly holders.",Lawrence Lessig,Progressive-Liberal
"The current term of protection for software is the life of an author plus 70 years, or, if it's work-for-hire, a total of 95 years. This is a bastardization of the Constitution's requirement that copyright be for ""limited times."" By the time Apple's Macintosh operating system finally falls into the public domain, there will be no machine that could possibly run it. The term of copyright for software is effectively unlimited.",Lawrence Lessig,Progressive-Liberal
"While the creative works from the 16th century can still be accessed and used by others, the data in some software programs from the 1990s is already inaccessible. Once a company that produces a certain product goes out of business, it has no simple way to uncover how its product encoded data. The code is thus lost, and the software is inaccessible. Knowledge has been destroyed.",Lawrence Lessig,Progressive-Liberal
"I would dramatically reduce the safeguards for software — from the ordinary term of 95 years to an initial term of 5 years, renewable once. And I would extend that government-backed protection only if the author submitted a duplicate of the source code to be held in escrow while the work was protected. Once the copyright expired, that escrowed version would be publicly available from the copyright office.  Most programmers should like this change. No code lives for 10 years, and getting access to the source code of even orphaned software projects would benefit all. More important, it would unlock the knowledge built into this protected code for others to build upon as they see fit. Software would thus be like every other creative work — open for others to see and to learn from.",Lawrence Lessig,Progressive-Liberal
"The problems with software are just examples of the problems found generally with creativity. Our trend in copyright law has been to enclose as much as we can; the consequence of this enclosure is a stifling of creativity and innovation. If the Internet teaches us anything, it is that great value comes from leaving core resources in a commons, where they're free for people to build upon as they see fit.",Lawrence Lessig,Progressive-Liberal
"If you understand this refrain, you're gonna' understand everything I want to say to you today. It has four parts:",Lawrence Lessig,Progressive-Liberal
"In 1774, free culture was born. In a case called Donaldson v. Beckett in the House of Lords in England, free culture was made because copyright was stopped. In 1710, the statute had said that copyright should be for a limited term of just 14 years. But in the 1740s, when Scottish publishers started reprinting classics — you gotta' love the Scots — the London publishers said ""Stop!"" They said, ""Copyright is forever!""... These publishers demanded a common-law copyright that would be forever. In 1769, in a case called Miller v. Taylor, they won their claim, but just five years later, in Donaldson, Miller was reversed, and for the first time in history, the works of Shakespeare were freed, freed from the control of a monopoly of publishers. Freed culture was the result of that case.",Lawrence Lessig,Progressive-Liberal
"That free culture was carried to America; that was our birth — 1790. We established a regime that left creativity unregulated. Now it was unregulated because copyright law only covered ""printing."" Copyright law did not control derivative work. And copyright law granted this protection for the limited time of 14 years.",Lawrence Lessig,Progressive-Liberal
"Forget the 18th century, the 19th century, even at the birth of the 20th century. Here's my favorite example, here: 1928, my hero, Walt Disney, created this extraordinary work, the birth of Mickey Mouse in the form of Steamboat Willie. But what you probably don't recognize about Steamboat Willie and his emergence into Mickey Mouse is that in 1928, Walt Disney, to use the language of the Disney Corporation today, ""stole"" Willie from Buster Keaton's ""Steamboat Bill.""  It was a parody, a take-off; it was built upon Steamboat Bill. Steamboat Bill was produced in 1928 — no 14 years — just take it, rip, mix, and burn, as he did to produce the Disney empire.",Lawrence Lessig,Progressive-Liberal
"Now the Disney Corporation could do this because that culture lived in a commons, an intellectual commons, a cultural commons, where people could freely take and build. It was a lawyer-free zone.  It was culture, which you didn't need the permission of someone else to take and build upon. That was the character of creativity at the birth of the last century. It was built upon a constitutional requirement that protection be for limited times, and it was originally limited. Fourteen years, if the author lived, then 28, then in 1831 it went to 42, then in 1909 it went to 56, and then magically, starting in 1962, look — no hands, the term expands. Eleven times in the last 40 years it has been extended for existing works — not just for new works that are going to be created, but existing works. The most recent is the Sonny Bono copyright term extension act.",Lawrence Lessig,Progressive-Liberal
"The meaning of this pattern is absolutely clear to those who pay to produce it. The meaning is: No one can do to the Disney Corporation what Walt Disney did to the Brothers Grimm. That though we had a culture where people could take and build upon what went before, that's over. There is no such thing as the public domain in the minds of those who have produced these 11 extensions these last 40 years because now culture is owned.",Lawrence Lessig,Progressive-Liberal
"Remember the refrain: We always build on the past; the past always tries to stop us. Freedom is about stopping the past, but we have lost that ideal.",Lawrence Lessig,Progressive-Liberal
"We have a massive system to regulate creativity. A massive system of lawyers regulating creativity as copyright law has expanded in unrecognizable forms, going from a regulation of publishing to a regulation of copying.",Lawrence Lessig,Progressive-Liberal
"Law and technology produce, together, a kind of regulation of creativity we've not seen before.",Lawrence Lessig,Progressive-Liberal
"Here's a simple copyright lesson: Law regulates copies. What's that mean? Well, before the Internet, think of this as a world of all possible uses of a copyrighted work. Most of them are unregulated. Talking about fair use, this is not fair use; this is unregulated use. To read is not a fair use; it's an unregulated use. To give it to someone is not a fair use; it's unregulated. To sell it, to sleep on top of it, to do any of these things with this text is unregulated. Now, in the center of this unregulated use, there is a small bit of stuff regulated by the copyright law; for example, publishing the book — that's regulated. And then within this small range of things regulated by copyright law, there's this tiny band before the Internet of stuff we call fair use: Uses that otherwise would be regulated but that the law says you can engage in without the permission of anybody else. For example, quoting a text in another text — that's a copy, but it's a still fair use. That means the world was divided into three camps, not two: Unregulated uses, regulated uses that were fair use, and the quintessential copyright world. Three categories.  Enter the Internet. Every act is a copy, which means all of these unregulated uses disappear. Presumptively, everything you do on your machine on the network is a regulated use. And now it forces us into this tiny little category of arguing about, ""What about the fair uses? What about the fair uses?"" I will say the word: To hell with the fair uses. What about the unregulated uses we had of culture before this massive expansion of control?",Lawrence Lessig,Progressive-Liberal
"Now, here's the thing you've got to remember. You've got to see this. This is the point. (And Jack Valenti misses this.) Here's the point: Never has it been more controlled ever. Take the addition, the changes, the copyrights turn, take the changes to copyrights scope, put it against the background of an extraordinarily concentrated structure of media, and you produce the fact that never in our history have fewer people controlled more of the evolution of our culture. Never.",Lawrence Lessig,Progressive-Liberal
"Here's a story: There was a documentary filmmaker who was making a documentary film about education in America. And he's shooting across this classroom with lots of people, kids, who are completely distracted at the television in the back of the classroom. When they get back to the editing room, they realize that on the television, you can barely make out the show for two seconds; it's ""The Simpsons,"" Homer Simpson on the screen. So they call up Matt Groening, who was a friend of the documentary filmmaker, and say, you know, Is this going to be a problem? It's only a couple seconds. Matt says, No, no, no, it's not going to be a problem, call so and so. So they called so and so, and so and so said call so and so. Eventually, the so and so turns out to be the lawyers, so when they got to the lawyers, they said, Is this going to be a problem? It's a documentary film. It's about education. It's a couple seconds. The so and so said 25,000 bucks. 25,000 bucks?! It's a couple seconds! What do you mean 25,000 bucks? The so and so said, I don't give a goddamn what it is for. $25,000 bucks or change your movie. Now you look at this and you say this is insane. It's insane. And if it is only Hollywood that has to deal with this, OK, that's fine. Let them be insane. The problem is their insane rules are now being applied to the whole world. This insanity of control is expanding as everything you do touches copyrights.",Lawrence Lessig,Progressive-Liberal
It's insane. It's extreme. It's controlled by political interests. It has no justification in the traditional values that justify legal regulation. And we've done nothing about it. We're bigger than they are. We've got rights on our side. And we've done nothing about it. We let them control this debate. Here's the refrain that leads to this: They win because we've done nothing to stop it.,Lawrence Lessig,Progressive-Liberal
"J. C. Watts is the only black member of the Republican Party in leadership. He's going to resign from Congress. He's been there seven and a half years. He's had enough. Nobody can believe it. Nobody in Washington can believe it. ... In an interview two days ago, Watts said, Here's the problem with Washington: ""If you are explaining, you are losing."" If you are explaining, you're losing. It's a bumper sticker culture. People have to get it like that, and if they don't, if it takes three seconds to make them understand, you're off their radar screen. Three seconds to understand, or you lose. This is our problem. Six years after this battle began, we're still explaining. We're still explaining and we are losing. They frame this as a massive battle to stop theft, to protect property. ... They extend copyrights perpetually. They don't get how that in itself is a form of theft. A theft of our common culture. We have failed in getting them to see what the issues here are and that's why we live in this place where a tradition speaks of freedom and their controls take it away.",Lawrence Lessig,Progressive-Liberal
"If you don't do something now, this freedom that you built, that you spend your life coding, this freedom will be taken away. Either by those who see you as a threat, who then invoke the system of law we call patents, or by those who take advantage of the extraordinary expansion of control that the law of copyright now gives them over innovation. Either of these two changes through law will produce a world where your freedom has been taken away. And, If you can't fight for your freedom . . . you don't deserve it.",Lawrence Lessig,Progressive-Liberal
"This is not a left and right issue. This is the important thing to recognize: This is not about conservatives versus liberals.  In our case, in Eldred, we have this brief filed by 17 economists, including Milton Friedman, James Buchanan, Ronald Kost, Ken Arrow, you know, lunatics, right? Left-wing liberals, right? Friedman said he'd only join if the word ""no-brainer"" existed in the brief somewhere, like this was a complete no-brainer for him. This is not about left and right. This is about right and wrong. That's what this battle is.",Lawrence Lessig,Progressive-Liberal
"I believe it would be right for common sense to revolt against the extreme claims made today on behalf of ""intellectual property."" What the law demands today is increasingly as silly as a sheriff arresting an airplane for trespass. But the consequences of this silliness will be much more profound.",Lawrence Lessig,Progressive-Liberal
"A free culture has been our past, but it will only be our future if we change the path we are on right now. Like Stallman's arguments for free software, an argument for free culture stumbles on a confusion that is hard to avoid, and even harder to understand. A free culture is not a culture without property; it is not a culture in which artists don't get paid. A culture without property, or in which creators can't get paid, is anarchy, not freedom. Anarchy is not what I advance here. Instead, the free culture that I defend in this book is a balance between anarchy and control. A free culture, like a free market, is filled with property. It is filled with rules of property and contract that get enforced by the state. But just as a free market is perverted if its property becomes feudal, so too can a free culture be queered by extremism in the property rights that define it. That is what I fear about our culture today. It is against that extremism that this book is written.",Lawrence Lessig,Progressive-Liberal
"There has never been a time in history when more of our ""culture"" was as ""owned"" as it is now. And yet there has never been a time when the concentration of power to control the uses of culture has been as unquestioningly accepted as it is now.",Lawrence Lessig,Progressive-Liberal
"Overregulation stifles creativity. It smothers innovation. It gives dinosaurs a veto over the future. It wastes the extraordinary opportunity for a democratic creativity that digital technology enables.  In addition to these important harms, there is one more that was important to our forebears, but seems forgotten today. Overregulation corrupts citizens and weakens the rule of law.  The war that is being waged today is a war of prohibition. As with every war of prohibition, it is targeted against the behavior of a very large number of citizens. According to The New York Times, 43 million Americans downloaded music in May 2002. According to the RIAA, the behavior of those 43 million Americans is a felony. We thus have a set of rules that transform 20 percent of America into criminals.",Lawrence Lessig,Progressive-Liberal
"By insisting on the Constitution's limits to copyright, obviously Eldred was not endorsing piracy. Indeed, in an obvious sense, he was fighting a kind of piracy — piracy of the public domain. When Robert Frost wrote his work and when Walt Disney created Mickey Mouse, the maximum copyright term was just fifty-six years. Because of interim changes, Frost and Disney had already enjoyed a seventy-five-year monopoly for their work. They had gotten the benefit of the bargain that the Constitution envisions: In exchange for a monopoly protected for fifty-six years, they created new work. But now these entities were using their power — expressed through the power of lobbyists' money — to get another twenty-year dollop of monopoly. That twenty-year dollop would be taken from the public domain. Eric Eldred was fighting a piracy that affects us all.",Lawrence Lessig,Progressive-Liberal
"Some people view the public domain with contempt. In their brief before the Supreme Court, the Nashville Songwriters Association wrote that the public domain is nothing more than ""legal piracy."" But it is not piracy when the law allows it; and in our constitutional system, our law requires it. Some may not like the Constitution's requirements, but that doesn't make the Constitution a pirate's charter.  As we've seen, our constitutional system requires limits on copyright as a way to assure that copyright holders do not too heavily influence the development and distribution of our culture. Yet, as Eric Eldred discovered, we have set up a system that assures that copyright terms will be repeatedly extended, and extended, and extended. We have created the perfect storm for the public domain. Copyrights have not expired, and will not expire, so long as Congress is free to be bought to extend them again.",Lawrence Lessig,Progressive-Liberal
"It is valuable copyrights that are responsible for terms being extended. Mickey Mouse and ""Rhapsody in Blue."" These works are too valuable for copyright owners to ignore. But the real harm to our society from copyright extensions is not that Mickey Mouse remains Disney's. Forget Mickey Mouse. Forget Robert Frost. Forget all the works from the 1920s and 1930s that have continuing commercial value. The real harm of term extension comes not from these famous works. The real harm is to the works that are not famous, not commercially exploited, and no longer available as a result.",Lawrence Lessig,Progressive-Liberal
"Of all the creative work produced by humans anywhere, a tiny fraction has continuing commercial value. For that tiny fraction, the copyright is a crucially important legal device. For that tiny fraction, the copyright creates incentives to produce and distribute the creative work. For that tiny fraction, the copyright acts as an ""engine of free expression.""  But even for that tiny fraction, the actual time during which the creative work has a commercial life is extremely short. As I've indicated, most books go out of print within one year. The same is true of music and film. Commercial culture is sharklike. It must keep moving. And when a creative work falls out of favor with the commercial distributors, the commercial life ends.",Lawrence Lessig,Progressive-Liberal
